route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
701,SU-701-Sunday-1-26-06-0000001,32318575,"701 Kingsway Rah",0,007 05,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318576,"701 Kingsway Rah",0,901 03,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318577,"701 Kingsway Rah",0,902 01,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318578,"701 Kingsway Rah",0,701 03,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318579,"701 Kingsway Rah",0,051 03,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318580,"701 Kingsway Rah",0,003 01,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318581,"701 Kingsway Rah",0,007 05,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318582,"701 Kingsway Rah",0,003 02,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318583,"701 Kingsway Rah",0,113 03,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318584,"701 Kingsway Rah",0,903 01,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318585,"701 Kingsway Rah",0,009 06,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318586,"701 Kingsway Rah",0,902 04,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318587,"701 Kingsway Rah",0,701 03,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318588,"701 Kingsway Rah",0,051 03,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318589,"701 Kingsway Rah",0,009 03,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318590,"701 Kingsway Rah",0,009 10,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318591,"701 Kingsway Rah",0,009 07,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318592,"701 Kingsway Rah",0,008 11,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318593,"701 Kingsway Rah",0,701 03,701-97-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318594,"701 Kingsway Rah",0,701 03,701-81-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318595,"701 Southgate",1,515 02,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318596,"701 Southgate",1,703 01,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318597,"701 Southgate",1,110 01,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318598,"701 Southgate",1,701 01,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318599,"701 Southgate",1,116 01,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318600,"701 Southgate",1,701 02,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318601,"701 Southgate",1,903 01,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318602,"701 Southgate",1,101 01,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318603,"701 Southgate",1,003 01,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318604,"701 Southgate",1,007 05,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318605,"701 Southgate",1,901 03,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318606,"701 Southgate",1,902 01,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318607,"701 Southgate",1,701 03,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318608,"701 Southgate",1,003 02,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318609,"701 Southgate",1,051 03,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318610,"701 Southgate",1,003 01,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318611,"701 Southgate",1,007 05,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318612,"701 Southgate",1,113 03,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318613,"701 Southgate",1,903 01,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318614,"701 Southgate",1,009 06,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318615,"701 Southgate",1,902 04,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318616,"701 Southgate",1,051 03,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318617,"701 Southgate",1,009 10,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318618,"701 Southgate",1,009 07,701-98-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318619,"701 Gov'T Centre",1,701 03,701-99-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318620,"701 Kingsway Rah",0,701 02,701-81-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318621,"701 Kingsway Rah",0,701 01,701-81-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318622,"701 Kingsway Rah",0,701 02,701-81-North,1,1
701,SU-701-Sunday-1-26-06-0000001,32318623,"701 Gov'T Centre",1,903 01,701-99-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318624,"701 Gov'T Centre",1,701 01,701-99-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318625,"701 Gov'T Centre",1,701 02,701-99-South,1,1
701,SU-701-Sunday-1-26-06-0000001,32318626,"701 Southgate",1,701 03,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672143,"701 Kingsway Rah",0,116 01,701-81-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672144,"701 Kingsway Rah",0,701 01,701-81-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672145,"701 Kingsway Rah",0,110 01,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672246,"701 Kingsway Rah",0,116 01,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672247,"701 Kingsway Rah",0,903 01,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672248,"701 Kingsway Rah",0,101 01,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672249,"701 Kingsway Rah",0,003 01,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672250,"701 Kingsway Rah",0,007 05,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672251,"701 Kingsway Rah",0,901 03,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672252,"701 Kingsway Rah",0,902 01,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672253,"701 Kingsway Rah",0,701 03,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672254,"701 Kingsway Rah",0,051 03,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672255,"701 Kingsway Rah",0,003 01,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672256,"701 Kingsway Rah",0,007 05,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672257,"701 Kingsway Rah",0,003 02,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672258,"701 Kingsway Rah",0,113 03,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672259,"701 Kingsway Rah",0,903 01,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672260,"701 Kingsway Rah",0,009 06,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672261,"701 Kingsway Rah",0,902 04,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672262,"701 Kingsway Rah",0,701 03,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672263,"701 Kingsway Rah",0,051 03,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672264,"701 Kingsway Rah",0,009 03,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672265,"701 Kingsway Rah",0,009 10,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672266,"701 Kingsway Rah",0,009 07,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672267,"701 Kingsway Rah",0,008 11,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672268,"701 Kingsway Rah",0,701 03,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672269,"701 Kingsway Rah",0,703 02,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672270,"701 Southgate",1,515 02,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672271,"701 Southgate",1,703 01,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672272,"701 Southgate",1,110 01,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672273,"701 Southgate",1,701 01,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672274,"701 Southgate",1,116 01,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672275,"701 Southgate",1,701 02,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672276,"701 Southgate",1,903 01,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672277,"701 Southgate",1,101 01,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672278,"701 Southgate",1,003 01,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672279,"701 Southgate",1,007 05,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672280,"701 Southgate",1,901 03,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672281,"701 Southgate",1,902 01,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672282,"701 Southgate",1,701 03,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672283,"701 Southgate",1,003 02,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672284,"701 Southgate",1,051 03,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672285,"701 Southgate",1,003 01,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672286,"701 Southgate",1,007 05,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672287,"701 Southgate",1,113 03,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672288,"701 Southgate",1,903 01,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672289,"701 Southgate",1,009 06,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672290,"701 Southgate",1,902 04,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672291,"701 Southgate",1,051 03,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672292,"701 Southgate",1,009 10,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672293,"701 Southgate",1,009 07,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672294,"701 Southgate",1,701 03,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672295,"701 Kingsway Rah",0,701 02,701-81-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672296,"701 Kingsway Rah",0,701 01,701-81-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672297,"701 Kingsway Rah",0,701 02,701-81-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672298,"701 Gov'T Centre",1,903 01,701-99-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672299,"701 Gov'T Centre",1,701 01,701-99-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672300,"701 Gov'T Centre",1,701 02,701-99-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672301,"701 Southgate",1,701 03,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672302,"701 Kingsway Rah",0,053 03,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32672303,"701 Southgate",1,703 02,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672304,"701 Southgate",1,053 03,701-98-South,1,1
701,SU-701-Sunday-2-26-06-0000001,32672305,"701 Kingsway Rah",0,005 07,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32974794,"701 Kingsway Rah",0,701 98,701-97-North,1,1
701,SU-701-Sunday-2-26-06-0000001,32974795,"701 Kingsway Rah",0,701 99,701-97-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520909,"702 South Campus",0,709 01,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520910,"702 South Campus",0,705 01,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520911,"702 South Campus",0,702 01,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520912,"702 South Campus",0,706 02,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520913,"702 South Campus",0,706 04,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520914,"702 South Campus",0,715 03,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520915,"702 South Campus",0,518 01,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520916,"702 South Campus",0,702 01,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520917,"702 South Campus",0,507 02,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520918,"702 South Campus",0,706 04,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520919,"702 South Campus",0,507 01,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520920,"702 South Campus",0,515 05,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520921,"702 South Campus",0,702 01,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520922,"702 South Campus",0,507 02,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520923,"702 South Campus",0,706 04,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520924,"702 South Campus",0,507 01,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520925,"702 South Campus",0,006 02,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520926,"702 South Campus",0,709 01,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520927,"702 South Campus",0,515 02,702-82-North,1,1
702,SU-702-Sunday-1-26-04-0000001,31520928,"702 Southgate",1,709 01,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520929,"702 Southgate",1,705 01,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520930,"702 Southgate",1,702 01,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520931,"702 Southgate",1,706 02,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520932,"702 Southgate",1,702 01,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520933,"702 Southgate",1,706 04,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520934,"702 Southgate",1,715 03,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520935,"702 Southgate",1,518 01,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520936,"702 Southgate",1,507 02,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520937,"702 Southgate",1,706 04,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520938,"702 Southgate",1,507 01,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520939,"702 Southgate",1,515 05,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520940,"702 Southgate",1,702 01,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520941,"702 Southgate",1,507 02,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520942,"702 Southgate",1,709 01,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520943,"702 Southgate",1,706 04,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520944,"702 Southgate",1,507 01,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520945,"702 Southgate",1,006 02,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520946,"702 Southgate",1,515 02,702-83-South,1,1
702,SU-702-Sunday-1-26-04-0000001,31520947,"702 South Campus",0,006 01,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321509,"702 South Campus",0,509 01,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321510,"702 South Campus",0,715 02,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321511,"702 South Campus",0,507 03,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321512,"702 South Campus",0,708 02,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321513,"702 South Campus",0,708 01,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321514,"702 South Campus",0,507 02,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321515,"702 South Campus",0,706 01,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321516,"702 South Campus",0,009 05,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321517,"702 South Campus",0,506 03,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321518,"702 South Campus",0,507 01,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321519,"702 South Campus",0,721 02,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321520,"702 South Campus",0,507 03,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321521,"702 South Campus",0,507 04,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321522,"702 South Campus",0,518 02,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321523,"702 South Campus",0,507 01,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321524,"702 South Campus",0,053 01,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321525,"702 South Campus",0,721 02,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321526,"702 South Campus",0,509 01,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321527,"702 South Campus",0,053 04,702-82-North,1,1
702,SU-702-Sunday-1-26-06-0000001,32321528,"702 Southgate",1,509 01,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321529,"702 Southgate",1,715 02,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321530,"702 Southgate",1,507 03,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321531,"702 Southgate",1,708 02,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321532,"702 Southgate",1,009 05,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321533,"702 Southgate",1,708 01,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321534,"702 Southgate",1,507 02,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321535,"702 Southgate",1,706 01,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321536,"702 Southgate",1,506 03,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321537,"702 Southgate",1,507 01,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321538,"702 Southgate",1,721 02,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321539,"702 Southgate",1,507 03,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321540,"702 Southgate",1,507 04,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321541,"702 Southgate",1,518 02,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321542,"702 Southgate",1,509 01,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321543,"702 Southgate",1,507 01,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321544,"702 Southgate",1,053 01,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321545,"702 Southgate",1,721 02,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321546,"702 Southgate",1,509 01,702-83-South,1,1
702,SU-702-Sunday-1-26-06-0000001,32321547,"702 South Campus",0,053 04,702-82-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521183,"703 South Campus",0,703 02,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521184,"703 South Campus",0,703 01,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521185,"703 South Campus",0,703 02,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521186,"703 South Campus",0,703 01,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521187,"703 South Campus",0,703 02,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521188,"703 South Campus",0,703 01,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521189,"703 South Campus",0,703 02,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521190,"703 Leger",1,703 01,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521191,"703 Leger",1,703 02,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521192,"703 Leger",1,703 01,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521193,"703 Leger",1,703 02,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521194,"703 Leger",1,703 01,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521195,"703 Leger",1,703 02,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521196,"703 South Campus",0,703 01,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521197,"703 Leger",1,703 01,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521198,"703 Leger",1,703 02,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521199,"703 South Campus",0,703 01,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521200,"703 South Campus",0,703 02,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521201,"703 South Campus",0,703 01,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521202,"703 South Campus",0,703 02,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521203,"703 South Campus",0,703 01,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521204,"703 South Campus",0,703 02,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521205,"703 South Campus",0,703 01,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521206,"703 South Campus",0,703 02,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521207,"703 South Campus",0,703 01,703-84-North,1,1
703,SU-703-Sunday-1-26-04-0000001,31521208,"703 Leger",1,703 02,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521209,"703 Leger",1,703 01,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521210,"703 Leger",1,703 02,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521211,"703 Leger",1,703 01,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521212,"703 Leger",1,703 02,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521213,"703 Leger",1,703 01,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521214,"703 Leger",1,703 02,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521215,"703 Leger",1,703 01,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521216,"703 Leger",1,703 02,703-54-South,1,1
703,SU-703-Sunday-1-26-04-0000001,31521217,"703 Leger",1,703 01,703-54-South,1,1
